,station_no,date,discharge,water_level,year,month,day
100912,1,2002-04-05,2330.0,332.0,2002,4,5
100913,1,2002-04-06,2240.0,320.0,2002,4,6
100914,1,2002-04-07,2140.0,306.0,2002,4,7
100915,1,2002-04-08,2050.0,298.0,2002,4,8
100916,1,2002-04-09,1950.0,292.0,2002,4,9
100917,1,2002-04-10,1900.0,287.0,2002,4,10
100918,1,2002-04-11,1850.0,282.0,2002,4,11
100919,1,2002-04-12,1820.0,278.0,2002,4,12
100920,1,2002-04-13,1790.0,278.0,2002,4,13
100921,1,2002-04-14,1760.0,296.0,2002,4,14
100922,1,2002-04-15,1760.0,310.0,2002,4,15
100923,1,2002-04-16,1880.0,319.0,2002,4,16
100924,1,2002-04-17,1980.0,315.0,2002,4,17
100925,1,2002-04-18,2040.0,308.0,2002,4,18
100926,1,2002-04-19,2010.0,310.0,2002,4,19
100927,1,2002-04-20,1970.0,299.0,2002,4,20
100928,1,2002-04-21,1980.0,283.0,2002,4,21
100929,1,2002-04-22,1900.0,271.0,2002,4,22
100930,1,2002-04-23,1790.0,259.0,2002,4,23
100931,1,2002-04-24,1710.0,260.0,2002,4,24
100932,1,2002-04-25,1630.0,264.0,2002,4,25
100933,1,2002-04-26,1640.0,284.0,2002,4,26
100934,1,2002-04-27,1670.0,304.0,2002,4,27
100935,1,2002-04-28,1800.0,318.0,2002,4,28
100936,1,2002-04-29,1940.0,310.0,2002,4,29
100937,1,2002-04-30,2040.0,291.0,2002,4,30
100938,1,2002-05-01,1980.0,286.0,2002,5,1
100939,1,2002-05-02,1850.0,295.0,2002,5,2
100940,1,2002-05-03,1810.0,391.0,2002,5,3
100941,1,2002-05-04,1880.0,538.0,2002,5,4
100942,1,2002-05-05,2590.0,587.0,2002,5,5
100943,1,2002-05-06,3830.0,569.0,2002,5,6
100944,1,2002-05-07,4280.0,524.0,2002,5,7
100945,1,2002-05-08,4110.0,476.0,2002,5,8
100946,1,2002-05-09,3700.0,445.0,2002,5,9
100947,1,2002-05-10,3280.0,436.0,2002,5,10
100948,1,2002-05-11,3020.0,441.0,2002,5,11
100949,1,2002-05-12,2940.0,447.0,2002,5,12
100950,1,2002-05-13,2990.0,435.0,2002,5,13
100951,1,2002-05-14,3030.0,422.0,2002,5,14
100952,1,2002-05-15,2940.0,393.0,2002,5,15
100953,1,2002-05-16,2830.0,371.0,2002,5,16
100954,1,2002-05-17,2600.0,356.0,2002,5,17
100955,1,2002-05-18,2430.0,348.0,2002,5,18
100956,1,2002-05-19,2320.0,352.0,2002,5,19
100957,1,2002-05-20,2260.0,354.0,2002,5,20
100958,1,2002-05-21,2290.0,342.0,2002,5,21
100959,1,2002-05-22,2300.0,335.0,2002,5,22
100960,1,2002-05-23,2210.0,338.0,2002,5,23
100961,1,2002-05-24,2160.0,352.0,2002,5,24
100962,1,2002-05-25,2180.0,355.0,2002,5,25
100963,1,2002-05-26,2280.0,348.0,2002,5,26
100964,1,2002-05-27,2310.0,345.0,2002,5,27
100965,1,2002-05-28,2250.0,361.0,2002,5,28
100966,1,2002-05-29,2230.0,374.0,2002,5,29
100967,1,2002-05-30,2350.0,363.0,2002,5,30
100968,1,2002-05-31,2450.0,341.0,2002,5,31
100969,1,2002-06-01,2370.0,327.0,2002,6,1
100970,1,2002-06-02,2200.0,315.0,2002,6,2
100971,1,2002-06-03,2100.0,311.0,2002,6,3
100972,1,2002-06-04,2010.0,312.0,2002,6,4
100973,1,2002-06-05,1990.0,317.0,2002,6,5
100974,1,2002-06-06,1990.0,336.0,2002,6,6
100975,1,2002-06-07,2030.0,347.0,2002,6,7
100978,1,2002-06-26,1950.0,307.0,2002,6,26
100979,1,2002-06-27,2040.0,297.0,2002,6,27
100980,1,2002-06-28,1960.0,293.0,2002,6,28
100981,1,2002-06-29,1890.0,295.0,2002,6,29
100982,1,2002-06-30,1860.0,297.0,2002,6,30
100983,1,2002-07-01,1870.0,290.0,2002,7,1
100984,1,2002-07-02,1880.0,286.0,2002,7,2
100985,1,2002-07-03,1840.0,282.0,2002,7,3
100986,1,2002-07-04,1810.0,277.0,2002,7,4
100987,1,2002-07-05,1790.0,272.0,2002,7,5
100988,1,2002-07-06,1750.0,266.0,2002,7,6
100989,1,2002-07-07,1710.0,262.0,2002,7,7
100990,1,2002-07-08,1680.0,268.0,2002,7,8
100991,1,2002-07-09,1650.0,282.0,2002,7,9
100992,1,2002-07-10,1690.0,281.0,2002,7,10
100993,1,2002-07-11,1780.0,273.0,2002,7,11
100994,1,2002-07-12,1770.0,261.0,2002,7,12
100995,1,2002-07-13,1720.0,263.0,2002,7,13
100996,1,2002-07-14,1640.0,265.0,2002,7,14
100997,1,2002-07-15,1660.0,265.0,2002,7,15
100998,1,2002-07-16,1670.0,312.0,2002,7,16
100999,1,2002-07-17,1670.0,382.0,2002,7,17
101000,1,2002-07-18,2000.0,411.0,2002,7,18
101001,1,2002-07-19,2510.0,411.0,2002,7,19
101002,1,2002-07-20,2740.0,388.0,2002,7,20
101003,1,2002-07-21,2740.0,357.0,2002,7,21
101004,1,2002-07-22,2560.0,332.0,2002,7,22
101005,1,2002-07-23,2320.0,319.0,2002,7,23
101006,1,2002-07-24,2140.0,313.0,2002,7,24
101007,1,2002-07-25,2050.0,306.0,2002,7,25
101008,1,2002-07-26,2000.0,300.0,2002,7,26
101009,1,2002-07-27,1950.0,287.0,2002,7,27
101010,1,2002-07-28,1910.0,273.0,2002,7,28
101011,1,2002-07-29,1820.0,260.0,2002,7,29
101012,1,2002-07-30,1720.0,262.0,2002,7,30
101013,1,2002-07-31,1640.0,268.0,2002,7,31
101014,1,2002-08-01,1650.0,290.0,2002,8,1
101015,1,2002-08-02,1690.0,291.0,2002,8,2
101016,1,2002-08-03,1840.0,272.0,2002,8,3
101017,1,2002-08-04,1850.0,265.0,2002,8,4
101018,1,2002-08-05,1720.0,258.0,2002,8,5
101019,1,2002-08-06,1670.0,254.0,2002,8,6
101020,1,2002-08-07,1630.0,261.0,2002,8,7
101021,1,2002-08-08,1600.0,280.0,2002,8,8
101022,1,2002-08-09,1650.0,290.0,2002,8,9
101023,1,2002-08-10,1770.0,302.0,2002,8,10
101024,1,2002-08-11,1840.0,350.0,2002,8,11
101025,1,2002-08-12,1920.0,392.0,2002,8,12
101026,1,2002-08-13,2270.0,424.0,2002,8,13
101027,1,2002-08-14,2590.0,423.0,2002,8,14
101028,1,2002-08-15,2850.0,402.0,2002,8,15
101029,1,2002-08-16,2830.0,386.0,2002,8,16
101030,1,2002-08-17,2670.0,375.0,2002,8,17
101031,1,2002-08-18,2540.0,367.0,2002,8,18
101032,1,2002-08-19,2460.0,358.0,2002,8,19
101033,1,2002-08-20,2400.0,357.0,2002,8,20
101034,1,2002-08-21,2330.0,356.0,2002,8,21
101035,1,2002-08-22,2320.0,348.0,2002,8,22
101036,1,2002-08-23,2310.0,324.0,2002,8,23
101037,1,2002-08-24,2250.0,309.0,2002,8,24
101038,1,2002-08-25,2080.0,292.0,2002,8,25
101039,1,2002-08-26,1970.0,293.0,2002,8,26
101040,1,2002-08-27,1850.0,326.0,2002,8,27
101041,1,2002-08-28,1860.0,328.0,2002,8,28
101042,1,2002-08-29,2100.0,303.0,2002,8,29
101043,1,2002-08-30,2110.0,282.0,2002,8,30
101044,1,2002-08-31,1930.0,269.0,2002,8,31
101045,1,2002-09-01,1780.0,267.0,2002,9,1
101046,1,2002-09-02,1690.0,296.0,2002,9,2
101047,1,2002-09-03,1680.0,311.0,2002,9,3
101048,1,2002-09-04,1880.0,302.0,2002,9,4
101049,1,2002-09-05,1990.0,293.0,2002,9,5
101050,1,2002-09-06,1920.0,285.0,2002,9,6
101051,1,2002-09-07,1860.0,276.0,2002,9,7
101052,1,2002-09-08,1800.0,271.0,2002,9,8
101053,1,2002-09-09,1750.0,269.0,2002,9,9
101054,1,2002-09-10,1710.0,283.0,2002,9,10
101055,1,2002-09-11,1700.0,291.0,2002,9,11
101056,1,2002-09-12,1790.0,284.0,2002,9,12
101057,1,2002-09-13,1840.0,265.0,2002,9,13
101058,1,2002-09-14,1800.0,247.0,2002,9,14
101059,1,2002-09-15,1670.0,238.0,2002,9,15
101060,1,2002-09-16,1550.0,228.0,2002,9,16
101061,1,2002-09-17,1500.0,221.0,2002,9,17
101062,1,2002-09-18,1440.0,213.0,2002,9,18
101063,1,2002-09-19,1390.0,209.0,2002,9,19
101064,1,2002-09-20,1350.0,214.0,2002,9,20
101065,1,2002-09-21,1320.0,227.0,2002,9,21
101068,1,2002-10-10,2200.0,292.0,2002,10,10
101069,1,2002-10-11,2000.0,275.0,2002,10,11
101070,1,2002-10-12,1860.0,267.0,2002,10,12
101071,1,2002-10-13,1740.0,258.0,2002,10,13
101072,1,2002-10-14,1680.0,252.0,2002,10,14
101073,1,2002-10-15,1630.0,267.0,2002,10,15
101074,1,2002-10-16,1590.0,312.0,2002,10,16
101075,1,2002-10-17,1690.0,365.0,2002,10,17
101076,1,2002-10-18,2000.0,418.0,2002,10,18
101077,1,2002-10-19,2390.0,433.0,2002,10,19
101078,1,2002-10-20,2800.0,429.0,2002,10,20
101079,1,2002-10-21,2920.0,426.0,2002,10,21
101080,1,2002-10-22,2880.0,443.0,2002,10,22
101081,1,2002-10-23,2860.0,451.0,2002,10,23
101082,1,2002-10-24,3000.0,455.0,2002,10,24
101083,1,2002-10-25,3070.0,497.0,2002,10,25
101084,1,2002-10-26,3100.0,550.0,2002,10,26
101085,1,2002-10-27,3460.0,567.0,2002,10,27
101086,1,2002-10-28,3940.0,519.0,2002,10,28
101087,1,2002-10-29,4090.0,473.0,2002,10,29
101088,1,2002-10-30,3650.0,437.0,2002,10,30
101089,1,2002-10-31,3250.0,409.0,2002,10,31
101090,1,2002-11-01,2950.0,424.0,2002,11,1
101091,1,2002-11-02,2730.0,491.0,2002,11,2
101092,1,2002-11-03,2840.0,573.0,2002,11,3
101093,1,2002-11-04,3410.0,622.0,2002,11,4
101094,1,2002-11-05,4150.0,629.0,2002,11,5
101095,1,2002-11-06,4620.0,617.0,2002,11,6
101096,1,2002-11-07,4690.0,611.0,2002,11,7
101097,1,2002-11-08,4570.0,640.0,2002,11,8
101098,1,2002-11-09,4510.0,661.0,2002,11,9
101099,1,2002-11-10,4800.0,736.0,2002,11,10
101100,1,2002-11-11,5010.0,769.0,2002,11,11
101101,1,2002-11-12,5820.0,764.0,2002,11,12
101102,1,2002-11-13,6210.0,730.0,2002,11,13
101103,1,2002-11-14,6140.0,697.0,2002,11,14
101104,1,2002-11-15,5760.0,698.0,2002,11,15
101105,1,2002-11-16,5390.0,720.0,2002,11,16
101106,1,2002-11-17,5400.0,710.0,2002,11,17
101107,1,2002-11-18,5640.0,679.0,2002,11,18
101108,1,2002-11-19,5540.0,648.0,2002,11,19
101109,1,2002-11-20,5200.0,630.0,2002,11,20
101110,1,2002-11-21,4880.0,613.0,2002,11,21
101111,1,2002-11-22,4700.0,596.0,2002,11,22
101112,1,2002-11-23,4530.0,577.0,2002,11,23
101113,1,2002-11-24,4360.0,562.0,2002,11,24
101114,1,2002-11-25,4180.0,550.0,2002,11,25
101115,1,2002-11-26,4050.0,533.0,2002,11,26
101116,1,2002-11-27,3930.0,512.0,2002,11,27
101117,1,2002-11-28,3780.0,509.0,2002,11,28
101118,1,2002-11-29,3590.0,513.0,2002,11,29
101119,1,2002-11-30,3570.0,519.0,2002,11,30
101120,1,2002-12-01,3600.0,530.0,2002,12,1
101121,1,2002-12-02,3650.0,533.0,2002,12,2
101122,1,2002-12-03,3750.0,524.0,2002,12,3
101123,1,2002-12-04,3780.0,504.0,2002,12,4
101124,1,2002-12-05,3700.0,479.0,2002,12,5
101125,1,2002-12-06,3530.0,456.0,2002,12,6
101126,1,2002-12-07,3300.0,433.0,2002,12,7
101127,1,2002-12-08,3110.0,412.0,2002,12,8
101128,1,2002-12-09,2920.0,390.0,2002,12,9
101129,1,2002-12-10,2750.0,372.0,2002,12,10
101130,1,2002-12-11,2580.0,362.0,2002,12,11
101131,1,2002-12-12,2440.0,353.0,2002,12,12
101132,1,2002-12-13,2360.0,349.0,2002,12,13
101133,1,2002-12-14,2300.0,343.0,2002,12,14
101134,1,2002-12-15,2260.0,348.0,2002,12,15
101135,1,2002-12-16,2210.0,354.0,2002,12,16
101136,1,2002-12-17,2260.0,383.0,2002,12,17
101137,1,2002-12-18,2300.0,412.0,2002,12,18
101138,1,2002-12-19,2520.0,406.0,2002,12,19
101139,1,2002-12-20,2750.0,405.0,2002,12,20
101140,1,2002-12-21,2710.0,472.0,2002,12,21
101141,1,2002-12-22,2700.0,584.0,2002,12,22
101142,1,2002-12-23,3250.0,611.0,2002,12,23
101143,1,2002-12-24,4250.0,587.0,2002,12,24
101144,1,2002-12-25,4510.0,563.0,2002,12,25
101145,1,2002-12-26,4280.0,557.0,2002,12,26
101146,1,2002-12-27,4060.0,537.0,2002,12,27
101147,1,2002-12-28,4000.0,546.0,2002,12,28
101148,1,2002-12-29,3820.0,656.0,2002,12,29
101149,1,2002-12-30,3900.0,704.0,2002,12,30
101150,1,2002-12-31,4970.0,703.0,2002,12,31
101151,1,2003-01-01,5470.0,824.0,2003,1,1
101152,1,2003-01-02,5460.0,952.0,2003,1,2
101153,1,2003-01-03,6910.0,959.0,2003,1,3
101154,1,2003-01-04,8720.0,922.0,2003,1,4
101155,1,2003-01-05,8840.0,888.0,2003,1,5
101158,1,2003-01-24,3170.0,463.0,2003,1,24
101159,1,2003-01-25,3180.0,454.0,2003,1,25
101160,1,2003-01-26,3160.0,449.0,2003,1,26
101161,1,2003-01-27,3090.0,455.0,2003,1,27
101162,1,2003-01-28,3050.0,488.0,2003,1,28
101163,1,2003-01-29,3100.0,525.0,2003,1,29
101164,1,2003-01-30,3390.0,524.0,2003,1,30
101165,1,2003-01-31,3710.0,490.0,2003,1,31
101166,1,2003-02-01,3700.0,459.0,2003,2,1
101167,1,2003-02-02,3400.0,468.0,2003,2,2
101168,1,2003-02-03,3140.0,525.0,2003,2,3
101169,1,2003-02-04,3210.0,563.0,2003,2,4
101170,1,2003-02-05,3710.0,543.0,2003,2,5
101171,1,2003-02-06,4060.0,499.0,2003,2,6
101172,1,2003-02-07,3870.0,467.0,2003,2,7
101173,1,2003-02-08,3480.0,447.0,2003,2,8
101174,1,2003-02-09,3200.0,431.0,2003,2,9
101175,1,2003-02-10,3040.0,411.0,2003,2,10
101176,1,2003-02-11,2910.0,392.0,2003,2,11
101177,1,2003-02-12,2740.0,375.0,2003,2,12
101178,1,2003-02-13,2590.0,361.0,2003,2,13
101179,1,2003-02-14,2460.0,343.0,2003,2,14
101180,1,2003-02-15,2350.0,331.0,2003,2,15
101181,1,2003-02-16,2220.0,319.0,2003,2,16
101182,1,2003-02-17,2130.0,310.0,2003,2,17
101183,1,2003-02-18,2040.0,304.0,2003,2,18
101184,1,2003-02-19,1980.0,300.0,2003,2,19
101185,1,2003-02-20,1940.0,293.0,2003,2,20
101186,1,2003-02-21,1910.0,286.0,2003,2,21
101187,1,2003-02-22,1860.0,281.0,2003,2,22
101188,1,2003-02-23,1810.0,277.0,2003,2,23
101189,1,2003-02-24,1780.0,273.0,2003,2,24
101190,1,2003-02-25,1750.0,273.0,2003,2,25
101191,1,2003-02-26,1720.0,273.0,2003,2,26
101192,1,2003-02-27,1720.0,272.0,2003,2,27
101193,1,2003-02-28,1720.0,281.0,2003,2,28
101194,1,2003-03-01,1720.0,317.0,2003,3,1
101195,1,2003-03-02,1780.0,372.0,2003,3,2
101196,1,2003-03-03,2030.0,435.0,2003,3,3
101197,1,2003-03-04,2440.0,452.0,2003,3,4
101198,1,2003-03-05,2940.0,440.0,2003,3,5
101199,1,2003-03-06,3080.0,431.0,2003,3,6
101200,1,2003-03-07,2980.0,424.0,2003,3,7
101201,1,2003-03-08,2910.0,409.0,2003,3,8
101202,1,2003-03-09,2840.0,388.0,2003,3,9
101203,1,2003-03-10,2720.0,374.0,2003,3,10
101204,1,2003-03-11,2560.0,366.0,2003,3,11
101205,1,2003-03-12,2450.0,361.0,2003,3,12
101206,1,2003-03-13,2390.0,360.0,2003,3,13
101207,1,2003-03-14,2350.0,356.0,2003,3,14
101208,1,2003-03-15,2340.0,338.0,2003,3,15
101209,1,2003-03-16,2320.0,322.0,2003,3,16
101210,1,2003-03-17,2180.0,308.0,2003,3,17
101211,1,2003-03-18,2070.0,301.0,2003,3,18
101212,1,2003-03-19,1960.0,292.0,2003,3,19
101213,1,2003-03-20,1920.0,284.0,2003,3,20
101214,1,2003-03-21,1850.0,277.0,2003,3,21
101215,1,2003-03-22,1800.0,270.0,2003,3,22
101216,1,2003-03-23,1750.0,265.0,2003,3,23
101217,1,2003-03-24,1710.0,259.0,2003,3,24
101218,1,2003-03-25,1670.0,258.0,2003,3,25
101219,1,2003-03-26,1630.0,259.0,2003,3,26
101220,1,2003-03-27,1620.0,248.0,2003,3,27
101221,1,2003-03-28,1630.0,247.0,2003,3,28
101222,1,2003-03-29,1560.0,245.0,2003,3,29
101223,1,2003-03-30,1560.0,244.0,2003,3,30
101224,1,2003-03-31,1540.0,250.0,2003,3,31
101225,1,2003-04-01,1530.0,265.0,2003,4,1
101226,1,2003-04-02,1570.0,286.0,2003,4,2
101227,1,2003-04-03,1670.0,289.0,2003,4,3
101228,1,2003-04-04,1810.0,288.0,2003,4,4
101229,1,2003-04-05,1830.0,274.0,2003,4,5
101230,1,2003-04-06,1830.0,263.0,2003,4,6
101231,1,2003-04-07,1730.0,252.0,2003,4,7
101232,1,2003-04-08,1660.0,248.0,2003,4,8
101233,1,2003-04-09,1590.0,240.0,2003,4,9
101234,1,2003-04-10,1560.0,237.0,2003,4,10
101235,1,2003-04-11,1510.0,236.0,2003,4,11
101236,1,2003-04-12,1490.0,238.0,2003,4,12
101237,1,2003-04-13,1480.0,233.0,2003,4,13
101238,1,2003-04-14,1500.0,227.0,2003,4,14
101239,1,2003-04-15,1470.0,221.0,2003,4,15
101240,1,2003-04-16,1430.0,214.0,2003,4,16
101241,1,2003-04-17,1390.0,212.0,2003,4,17
101242,1,2003-04-18,1350.0,207.0,2003,4,18
101243,1,2003-04-19,1340.0,207.0,2003,4,19
101244,1,2003-04-20,1310.0,207.0,2003,4,20
101245,1,2003-04-21,1310.0,207.0,2003,4,21
101248,1,2003-05-10,1560.0,269.0,2003,5,10
101249,1,2003-05-11,1640.0,269.0,2003,5,11
101250,1,2003-05-12,1700.0,266.0,2003,5,12
101251,1,2003-05-13,1700.0,275.0,2003,5,13
101252,1,2003-05-14,1680.0,278.0,2003,5,14
101253,1,2003-05-15,1740.0,278.0,2003,5,15
101254,1,2003-05-16,1760.0,273.0,2003,5,16
101255,1,2003-05-17,1760.0,277.0,2003,5,17
101256,1,2003-05-18,1720.0,302.0,2003,5,18
101257,1,2003-05-19,1750.0,317.0,2003,5,19
101258,1,2003-05-20,1930.0,311.0,2003,5,20
101259,1,2003-05-21,2030.0,313.0,2003,5,21
101260,1,2003-05-22,1980.0,316.0,2003,5,22
101261,1,2003-05-23,2000.0,315.0,2003,5,23
101262,1,2003-05-24,2020.0,317.0,2003,5,24
101263,1,2003-05-25,2010.0,301.0,2003,5,25
101264,1,2003-05-26,2030.0,286.0,2003,5,26
101265,1,2003-05-27,1920.0,276.0,2003,5,27
101266,1,2003-05-28,1810.0,273.0,2003,5,28
101267,1,2003-05-29,1740.0,277.0,2003,5,29
101268,1,2003-05-30,1720.0,278.0,2003,5,30
101269,1,2003-05-31,1750.0,280.0,2003,5,31
101270,1,2003-06-01,1760.0,274.0,2003,6,1
101271,1,2003-06-02,1770.0,265.0,2003,6,2
101272,1,2003-06-03,1730.0,259.0,2003,6,3
101273,1,2003-06-04,1670.0,260.0,2003,6,4
101274,1,2003-06-05,1630.0,258.0,2003,6,5
101275,1,2003-06-06,1640.0,260.0,2003,6,6
101276,1,2003-06-07,1630.0,272.0,2003,6,7
101277,1,2003-06-08,1640.0,278.0,2003,6,8
101278,1,2003-06-09,1720.0,278.0,2003,6,9
101279,1,2003-06-10,1760.0,277.0,2003,6,10
101280,1,2003-06-11,1760.0,265.0,2003,6,11
101281,1,2003-06-12,1750.0,259.0,2003,6,12
101282,1,2003-06-13,1670.0,261.0,2003,6,13
101283,1,2003-06-14,1630.0,272.0,2003,6,14
101284,1,2003-06-15,1640.0,268.0,2003,6,15
101285,1,2003-06-16,1720.0,253.0,2003,6,16
101286,1,2003-06-17,1690.0,254.0,2003,6,17
101287,1,2003-06-18,1590.0,256.0,2003,6,18
101288,1,2003-06-19,1600.0,248.0,2003,6,19
101289,1,2003-06-20,1610.0,243.0,2003,6,20
101290,1,2003-06-21,1560.0,235.0,2003,6,21
101291,1,2003-06-22,1530.0,219.0,2003,6,22
101292,1,2003-06-23,1480.0,213.0,2003,6,23
101293,1,2003-06-24,1380.0,212.0,2003,6,24
101294,1,2003-06-25,1340.0,206.0,2003,6,25
101295,1,2003-06-26,1340.0,202.0,2003,6,26
101296,1,2003-06-27,1300.0,197.0,2003,6,27
101297,1,2003-06-28,1280.0,197.0,2003,6,28
101298,1,2003-06-29,1250.0,197.0,2003,6,29
101299,1,2003-06-30,1250.0,196.0,2003,6,30
101300,1,2003-07-01,1250.0,211.0,2003,7,1
101301,1,2003-07-02,1240.0,222.0,2003,7,2
101302,1,2003-07-03,1330.0,227.0,2003,7,3
101303,1,2003-07-04,1400.0,224.0,2003,7,4
101304,1,2003-07-05,1430.0,226.0,2003,7,5
101305,1,2003-07-06,1410.0,220.0,2003,7,6
101306,1,2003-07-07,1420.0,207.0,2003,7,7
101307,1,2003-07-08,1390.0,193.0,2003,7,8
101308,1,2003-07-09,1310.0,187.0,2003,7,9
101309,1,2003-07-10,1230.0,183.0,2003,7,10
101310,1,2003-07-11,1190.0,174.0,2003,7,11
101311,1,2003-07-12,1170.0,166.0,2003,7,12
101312,1,2003-07-13,1120.0,159.0,2003,7,13
101313,1,2003-07-14,1080.0,151.0,2003,7,14
101314,1,2003-07-15,1040.0,148.0,2003,7,15
101315,1,2003-07-16,1000.0,153.0,2003,7,16
101316,1,2003-07-17,986.0,153.0,2003,7,17
101317,1,2003-07-18,1010.0,153.0,2003,7,18
101318,1,2003-07-19,1010.0,158.0,2003,7,19
101319,1,2003-07-20,1010.0,170.0,2003,7,20
101320,1,2003-07-21,1040.0,175.0,2003,7,21
101321,1,2003-07-22,1100.0,172.0,2003,7,22
101322,1,2003-07-23,1130.0,168.0,2003,7,23
101323,1,2003-07-24,1110.0,170.0,2003,7,24
101324,1,2003-07-25,1090.0,185.0,2003,7,25
101325,1,2003-07-26,1100.0,193.0,2003,7,26
101326,1,2003-07-27,1180.0,196.0,2003,7,27
101327,1,2003-07-28,1220.0,195.0,2003,7,28
101328,1,2003-07-29,1240.0,194.0,2003,7,29
101329,1,2003-07-30,1240.0,194.0,2003,7,30
101330,1,2003-07-31,1240.0,185.0,2003,7,31
101331,1,2003-08-01,1230.0,182.0,2003,8,1
101332,1,2003-08-02,1180.0,175.0,2003,8,2
101333,1,2003-08-03,1160.0,166.0,2003,8,3
101334,1,2003-08-04,1130.0,159.0,2003,8,4
101335,1,2003-08-05,1080.0,155.0,2003,8,5
101338,1,2003-08-24,855.0,114.0,2003,8,24
101339,1,2003-08-25,839.0,113.0,2003,8,25
101340,1,2003-08-26,825.0,109.0,2003,8,26
101341,1,2003-08-27,820.0,113.0,2003,8,27
101342,1,2003-08-28,804.0,124.0,2003,8,28
101343,1,2003-08-29,821.0,135.0,2003,8,29
101344,1,2003-08-30,871.0,133.0,2003,8,30
101345,1,2003-08-31,924.0,137.0,2003,8,31
101346,1,2003-09-01,913.0,137.0,2003,9,1
101347,1,2003-09-02,933.0,145.0,2003,9,2
101348,1,2003-09-03,934.0,143.0,2003,9,3
101349,1,2003-09-04,971.0,133.0,2003,9,4
101350,1,2003-09-05,962.0,123.0,2003,9,5
101351,1,2003-09-06,915.0,127.0,2003,9,6
101352,1,2003-09-07,867.0,158.0,2003,9,7
101353,1,2003-09-08,886.0,145.0,2003,9,8
101354,1,2003-09-09,1040.0,131.0,2003,9,9
101355,1,2003-09-10,972.0,130.0,2003,9,10
101356,1,2003-09-11,903.0,127.0,2003,9,11
101357,1,2003-09-12,898.0,123.0,2003,9,12
101358,1,2003-09-13,885.0,125.0,2003,9,13
101359,1,2003-09-14,866.0,128.0,2003,9,14
101360,1,2003-09-15,875.0,119.0,2003,9,15
101361,1,2003-09-16,888.0,109.0,2003,9,16
101362,1,2003-09-17,849.0,104.0,2003,9,17
101363,1,2003-09-18,802.0,105.0,2003,9,18
101364,1,2003-09-19,780.0,100.0,2003,9,19
101365,1,2003-09-20,786.0,97.0,2003,9,20
101366,1,2003-09-21,765.0,93.0,2003,9,21
101367,1,2003-09-22,752.0,95.0,2003,9,22
101368,1,2003-09-23,738.0,88.0,2003,9,23
101369,1,2003-09-24,747.0,87.0,2003,9,24
101370,1,2003-09-25,719.0,86.0,2003,9,25
101371,1,2003-09-26,713.0,84.0,2003,9,26
101372,1,2003-09-27,707.0,81.0,2003,9,27
101373,1,2003-09-28,700.0,85.0,2003,9,28
101374,1,2003-09-29,690.0,88.0,2003,9,29
101375,1,2003-09-30,706.0,94.0,2003,9,30
101376,1,2003-10-01,719.0,100.0,2003,10,1
101377,1,2003-10-02,743.0,112.0,2003,10,2
101378,1,2003-10-03,764.0,111.0,2003,10,3
101379,1,2003-10-04,815.0,119.0,2003,10,4
101380,1,2003-10-05,811.0,138.0,2003,10,5
101381,1,2003-10-06,849.0,182.0,2003,10,6
101382,1,2003-10-07,939.0,228.0,2003,10,7
101383,1,2003-10-08,1170.0,257.0,2003,10,8
101384,1,2003-10-09,1440.0,281.0,2003,10,9
101385,1,2003-10-10,1620.0,286.0,2003,10,10
101386,1,2003-10-11,1780.0,283.0,2003,10,11
101387,1,2003-10-12,1810.0,264.0,2003,10,12
101388,1,2003-10-13,1790.0,244.0,2003,10,13
101389,1,2003-10-14,1660.0,226.0,2003,10,14
101390,1,2003-10-15,1540.0,216.0,2003,10,15
101391,1,2003-10-16,1420.0,202.0,2003,10,16
101392,1,2003-10-17,1360.0,191.0,2003,10,17
101393,1,2003-10-18,1280.0,182.0,2003,10,18
101394,1,2003-10-19,1210.0,176.0,2003,10,19
101395,1,2003-10-20,1170.0,176.0,2003,10,20
101396,1,2003-10-21,1130.0,180.0,2003,10,21
101397,1,2003-10-22,1130.0,181.0,2003,10,22
101398,1,2003-10-23,1150.0,176.0,2003,10,23
101399,1,2003-10-24,1160.0,170.0,2003,10,24
101400,1,2003-10-25,1130.0,167.0,2003,10,25
101401,1,2003-10-26,1100.0,164.0,2003,10,26
101402,1,2003-10-27,1080.0,161.0,2003,10,27
101403,1,2003-10-28,1070.0,158.0,2003,10,28
101404,1,2003-10-29,1050.0,158.0,2003,10,29
101405,1,2003-10-30,1040.0,171.0,2003,10,30
101406,1,2003-10-31,1040.0,187.0,2003,10,31
101407,1,2003-11-01,1110.0,185.0,2003,11,1
101408,1,2003-11-02,1190.0,190.0,2003,11,2
101409,1,2003-11-03,1180.0,203.0,2003,11,3
101410,1,2003-11-04,1210.0,197.0,2003,11,4
101411,1,2003-11-05,1280.0,192.0,2003,11,5
101412,1,2003-11-06,1250.0,182.0,2003,11,6
101413,1,2003-11-07,1220.0,171.0,2003,11,7
101414,1,2003-11-08,1170.0,162.0,2003,11,8
101415,1,2003-11-09,1110.0,153.0,2003,11,9
101416,1,2003-11-10,1060.0,149.0,2003,11,10
101417,1,2003-11-11,1010.0,141.0,2003,11,11
101418,1,2003-11-12,991.0,138.0,2003,11,12
101419,1,2003-11-13,951.0,139.0,2003,11,13
101420,1,2003-11-14,938.0,145.0,2003,11,14
101421,1,2003-11-15,940.0,161.0,2003,11,15
101422,1,2003-11-16,971.0,177.0,2003,11,16
